,object_fourier_descriptor_09,object_hu_moment_1,object_hu_moment_3,object_fourier_descriptor_05,object_kurtosis,object_structure,object_area,object_fourier_descriptor_06,object_hu_moment_4,object_graymean,object_hu_moment_7,object_fourier_descriptor_02,object_fourier_descriptor_03,object_area_px,object_haul,object_fourier_descriptor_01,object_fourier_descriptor_07,object_fourier_descriptor_04,object_skewness,object_hu_moment_5,object_hu_moment_6,object_width,object_lenght,object_convexity,object_form,object_fourier_descriptor_10,object_index,object_dr._haardt_fluorescence_channel_a,object_conductivity,object_fourier_descriptor_08,object_hu_moment_2,taxon
39749,212.3392255,0.187591478,0.0008084069999999999,646.1662514999999,-0.993232905,10947.09341,0.835,826.131573,4.48e-05,86.0,7.68e-09,16997.72782,3010.360913,6427.0,53.0,49591.85064,282.7620252,829.3576759,0.889893046,-3.7e-09,-1.99e-06,0.0,0.0,19.0,2.22582894,115.5037226,42519.0,3.784,33.463,431.7037663,0.0070057240000000005,bubble
34867,105.4232356,0.160859724,8.31e-05,190.307482,-0.326109666,13579.360019999998,0.9309999999999999,240.4504542,1.54e-08,72.0,1.68e-14,15320.3838,747.8399985,7161.0,53.0,53364.816360000004,319.41630039999995,461.9846901000001,1.206147965,4.74e-15,7.27e-11,0.0,0.0,3.1799936289999997,1.4804046030000002,100.65262320000001,36997.0,5.121,31.447,110.9255976,2.59e-05,bubble
39341,63.15172565,0.160129949,3.4e-05,63.19592681,-0.05102262900000001,16627.57813,1.1740000000000002,121.1251436,6.4e-09,67.0,-2.7800000000000002e-15,17405.28614,373.3151748,9033.0,53.0,57510.874910000006,258.102643,34.81594023,1.311121147,1.08e-15,-5.5999999999999996e-12,0.0,0.0,2.80418992,1.29896907,33.83996445,42093.0,2.9,34.146,44.91312928,4.75e-06,bubble
42561,332.21888060000003,0.17413328,0.000391843,1260.459504,0.45457558200000003,16640.81633,0.9740000000000001,1285.476285,2.62e-05,60.0,-8.78e-11,19385.778000000002,6497.364934,7498.0,10.0,103687.0597,386.5703152,1323.491016,1.476616687,-2.65e-09,-9.92e-07,0.0,0.0,26.62249374,2.6319741580000002,550.6368039,42847.0,2.406,26.695,33.05452265,0.0014460120000000002,bubble
39631,262.2730321,0.16565078,7.48e-05,5323.594683,-0.0985303,31379.94397,1.989,1789.9758989999998,4.19e-06,69.0,7.33e-11,39405.99867,19229.29676,15301.0,2.0,141749.9116,1030.8768910000001,3415.41202,1.279910605,1.07e-11,2.12e-08,0.0,0.0,73.80445862,3.3283464830000002,89.76268396,39632.0,5.121,34.071,863.8536303,0.000856946,bubble
39528,230.655345,0.182075632,0.000210845,1357.816779,-0.767718169,9557.403139,0.773,559.7902156,1.42e-05,83.0,-4.53e-10,17370.26222,3683.1323549999997,5947.0,53.0,55668.069429999996,881.3638248999999,1693.318572,0.983772735,-6.320000000000001e-10,-7.09e-07,0.0,0.0,29.0,2.8807554630000003,89.17490238,42292.0,2.119,34.101,539.4445915,0.005434505,bubble
34948,67.6455983,0.161512151,0.000113248,22.84511241,-0.21161594600000003,8860.981997,0.608,69.20108948,1.51e-07,70.0,-4.65e-13,10505.71472,255.47921459999998,4678.0,53.0,42302.9418,186.6592,184.6930979,1.2543978999999998,-4.1899999999999993e-13,-1.01e-09,0.0,0.0,3.6553332810000003,1.709333005,56.00211565,37085.0,2.24,32.439,35.77453459,5.3299999999999995e-05,bubble
46742,619.6026787000001,0.172282888,1.34e-05,1525.17447,0.335286249,14727.23801,0.835,928.4211617999999,1.94e-07,61.0,-2.04e-14,18923.652130000002,527.6565182,6422.0,10.0,93070.68011,126.33978770000002,3501.812382,1.455494125,3.12e-13,2.07e-09,0.0,0.0,16.516819,3.363361254,211.1204159,47028.0,4.635,0.0028,388.8372205,0.00045460300000000004,bubble
34152,189.9353376,0.16040105300000002,2.99e-05,823.2691375,0.03021036,18255.01957,1.2329999999999999,383.5813653,1.71e-09,66.0,-3.1e-16,19500.38711,2178.4252030000002,9486.0,53.0,60796.70748,450.30012689999995,1144.23935,1.342372196,-2.31e-16,5.84e-12,0.0,0.0,3.490822315,1.342162912,241.84533109999998,36190.0,2.474,28.506,339.2197822,1.85e-05,bubble
34930,37.40405396,0.16175906199999998,0.00011934200000000001,59.71408502,-0.191671383,7996.6768,0.542,49.94991874,1.99e-07,69.0,6.95e-14,9430.66454,32.69009533,4174.0,53.0,41355.15026,26.91290277,138.7473547,1.258462624,-9.68e-13,-2.62e-09,0.0,0.0,4.01423645,1.879642356,88.60737938,37067.0,3.386,31.785999999999998,100.345497,0.000190392,bubble
36208,220.77650490000002,0.160240211,8.33e-06,471.2024535,0.3019406,41028.34654,2.6439999999999997,275.8535638,2.16e-08,63.0,8.15e-15,38780.77865,933.2555831,20345.0,53.0,101324.3164,333.9954872,346.11108989999997,1.440159751,4.21e-15,1.77e-10,0.0,0.0,2.661000729,1.324819301,94.04062608,38532.0,3.153,31.654,177.51259840000003,8.08e-05,bubble
40334,91.96061294,0.23611801300000002,0.0035854959999999996,144.693227,-1.0062589579999999,5158.259728,0.327,197.20703390000003,0.000285146,86.0,-8.71e-08,6494.664639,2471.582769,2516.0,53.0,47580.470160000004,149.57049009999997,873.7652537,0.8862253409999999,-2.75e-07,-3.6e-05,0.0,0.0,17.0,2.6415170619999997,74.32245942,43150.0,5.121,32.683,60.02446079,0.01594577,bubble
38867,625.8451353999999,0.265217644,0.001429838,2123.170623,0.149147389,7762.486209999999,0.381,691.6756958,0.0006629689999999999,65.0,-6.37e-07,10943.79389,7354.454038,2932.0,53.0,61060.56379,882.5100198999999,4361.935358,1.380188155,-1.0300000000000001e-07,-1.47e-05,0.0,0.0,2.646772623,8.29955234,494.55653600000005,41568.0,5.121,34.15,436.26210210000005,0.00973888,bubble
39911,287.8089373,0.18582153,0.00037911300000000004,1041.109878,-0.843458985,9839.537156999999,0.782,695.1259882,2.3e-05,84.0,-5.44e-10,16610.199230000002,3509.745382,6015.0,53.0,52880.935410000006,822.9220303,1014.711415,0.959373206,-2.0800000000000003e-09,-1.79e-06,0.0,0.0,23.0,2.607946513,42.66907162,42699.0,2.274,33.343,310.36693219999995,0.006789536999999999,bubble
47065,8.310794471,0.166158112,0.000221505,18.81245279,-0.298626058,803.8226827999999,0.07400000000000001,27.48100941,2.71e-06,82.0,6.61e-11,1210.012861,105.6845395,571.0,10.0,16618.88748,51.49862038,27.29567737,1.035463101,-4.3799999999999995e-12,1.6799999999999998e-08,0.0,0.0,2.556156635,1.338395336,8.425476883,47351.0,2.14,24.429000000000002,32.37265686,0.000564292,bubble
37322,1573.932256,0.19343739699999998,0.00039657900000000004,9059.425462000001,-0.372792333,17877.04322,1.011,933.8094308,6.3e-05,74.0,6.959999999999999e-09,32052.792380000003,8847.921136,7781.0,53.0,138781.6457,2953.005117,3150.0116989999997,1.167956796,-7.120000000000001e-09,-3.62e-06,0.0,0.0,66.03860474,6.577815574,1372.455105,39819.0,2.121,30.399,1630.558276,0.003307472,bubble
39487,359.54526469999996,0.27926465,0.003510901,390.5765454,-0.547304372,7254.953022,0.475,450.8792495,0.000591728,76.0,-8.520000000000001e-07,11242.65578,7012.200839,3652.0,53.0,52024.34632,546.206053,943.2084231,1.095488906,4.42e-08,-2.75e-05,0.0,0.0,3.332099915,4.550614044,506.0819341,42250.0,2.197,34.077,355.37576960000007,0.023696212,bubble
17032,18.57260504,0.31098907,0.015508434,201.8106294,6.12770862,5526.277589,0.10800000000000001,205.6674838,0.012129458000000001,32.0,-1.0800000000000002e-05,4356.872146,778.5422629,829.0,53.0,26116.125,120.6152585,612.8873267000001,2.68403336,0.00016600599999999998,0.002741083,0.0,0.0,15.96190166,6.144052007999999,100.1567132,17703.0,3.056,30.351,144.1104405,0.052967602,Cyclopoida
38982,89.95492448,0.35373049700000003,0.026111528999999998,228.846554,9.149725103,4484.240952,0.091,153.946108,0.004488377,27.0,-4.83e-05,3332.1275170000004,818.5364822,703.0,53.0,20859.6336,53.09444054,427.4384096,3.227956672,5.74e-06,-0.000747178,0.0,0.0,23.2454567,4.897108388,105.11675520000001,41693.0,2.155,34.181999999999995,21.91811387,0.053481543,Cyclopoida
14125,86.75705125,0.26573415,0.0017562810000000002,76.97471429,9.551295287,4408.424583,0.11699999999999999,80.62633105,0.0006476930000000001,26.0,-6.55e-08,4054.848232,166.538124,901.0,10.0,34698.73302,117.14942679999999,107.2500371,3.336576712,6.88e-07,0.00012407,0.0,0.0,7.602631092,4.120511047,17.49653976,14411.0,2.832,29.943,38.94176420000001,0.039479283,Cyclopoida
27769,387.13701089999995,0.416548656,0.013537034,396.9848355,7.882803675,10636.92439,0.18600000000000003,334.5899265,0.008051536,28.0,5.42e-06,11218.85025,2341.1175359999997,1433.0,53.0,55660.3741,551.4901946,1320.78554,3.041859557,8.39e-05,0.002637757,0.0,0.0,18.57708549,10.36309966,268.0221834,28674.0,2.667,31.910999999999998,204.1506747,0.11493528800000001,Cyclopoida
25094,69.24565667,0.333944346,0.008193669,283.6331899,4.970346684,5255.2292259999995,0.151,377.11742430000004,0.0028137440000000004,38.0,4.06e-06,6025.967522999999,503.2367216,1163.0,2.0,35662.0695,237.99012319999997,834.4019901,2.410720982,1.29e-05,0.000706736,0.0,0.0,24.76545906,5.518554512000001,6.720750387000001,25095.0,2.29,30.955,105.78531070000001,0.065595287,Cyclopoida
39842,18.9908854,0.42952351899999996,0.045414135,194.59843659999999,6.201453169,4052.855501,0.125,203.23246909999997,0.032563727,34.0,-2.3e-05,4657.417784,252.4230068,959.0,53.0,25167.179119999997,36.1495209,406.20918439999997,2.77170715,0.001252055,0.012100553,0.0,0.0,8.943622589,4.427654495,95.24460139,42621.0,2.274,33.343,64.61815336,0.13897831300000002,Cyclopoida
18374,168.41605159999997,0.275660554,0.000789977,213.4807941,2.407416189,6583.095804,0.16399999999999998,541.0290296000001,4.2499999999999996e-05,43.0,-5.5000000000000004e-09,6711.930895999999,644.3362915,1263.0,53.0,38272.15803,101.6116105,485.74694339999996,1.9307263730000002,5.5000000000000004e-09,1.61e-06,0.0,0.0,13.52879143,6.133017571,74.41217078,19089.0,2.369,30.448,292.21784060000005,0.034949916,Cyclopoida
30857,181.2347569,0.292598336,0.022825472000000003,1453.511038,8.332259032,12853.49299,0.281,531.0980944,0.00461001,29.0,4e-05,11668.232890000001,1928.025786,2163.0,53.0,54500.45711,51.02364485,945.0328946000001,3.055934684,2.52e-05,-4.54e-05,0.0,0.0,38.38946533,7.449667332000001,406.9859463,32100.0,2.862,32.523,73.40434574,0.000745001,Cyclopoida
42566,29.77658079,0.22283137600000003,0.001274899,25.04862291,3.042694465,2952.356872,0.134,67.66060469,0.000298029,47.0,7.19e-08,2900.9565399999997,368.04968189999994,1034.0,53.0,19149.886609999998,67.60002615,210.28608870000002,1.956726288,1.69e-07,3.07e-05,0.0,0.0,6.825988292999999,2.549121927,14.77402143,38575.0,2.219,31.348000000000003,64.31841041,0.020297456999999998,Cyclopoida
25025,124.08128629999999,0.40693883399999997,0.061546052000000004,342.7023494,6.961521536,3866.047071,0.066,253.21206370000002,0.023144126,31.0,0.000353689,3345.779759,345.4618421,509.0,10.0,34231.9227,93.80915206,409.3757886,2.895848843,0.000798687,0.005648973000000001,0.0,0.0,14.71468544,8.198257478,56.12592203,25311.0,5.121,30.39,165.8780188,0.075729015,Cyclopoida
28306,268.0794443,0.371903583,0.027444997000000002,243.23227310000001,4.194549414,5730.691396,0.147,681.6591013,0.02393054,38.0,6.56e-06,6759.670937999999,3259.860784,1133.0,2.0,38326.71263,247.5455466,1282.724235,2.379433316,0.0006132469999999999,0.006933839,0.0,0.0,25.60000038,9.459552462000001,105.8950311,28307.0,2.124,31.366999999999997,109.7791731,0.08531420099999999,Cyclopoida
30353,276.020667,0.299405982,0.0014154839999999998,355.5512873,3.225639067,4470.908071,0.19,460.2938663,0.000291058,45.0,-3.56e-08,6728.317914,962.6656911,1465.0,53.0,41337.39935,226.5094989,232.7552275,2.109419002,1.83e-07,6.9e-05,0.0,0.0,17.09523964,5.119263659,110.5560164,31540.0,2.937,32.484,195.8989381,0.056132494000000005,Cyclopoida
27636,51.78998915,0.207190773,0.0017876429999999998,107.7677996,4.718721101,2878.842424,0.08199999999999999,285.5129439,0.00123532,37.0,1.3e-06,2896.257365,362.17042000000004,632.0,10.0,34275.252660000006,197.191926,33.77281314,2.454709373,1.3e-06,4.210000000000001e-05,0.0,0.0,12.30257511,5.036296434,41.39401512,27922.0,5.121,30.949,63.52040416,0.0019295039999999999,Cyclopoida
47021,39.67920148,0.221868593,0.0024437020000000003,55.53407827,3.8391974089999996,2099.8729989999997,0.09699999999999999,17.14698615,0.000698827,45.0,-5.08e-09,2217.5443609999998,228.1487946,743.0,10.0,25360.02953,63.05321355,197.24191159999998,2.2375782319999997,9.13e-07,9.209999999999999e-05,0.0,0.0,4.991371632,2.5399256230000002,25.10376704,47307.0,2.14,24.429000000000002,49.56332889,0.018308697,Cyclopoida
44176,88.44048835,0.333350143,0.004696265,153.07102340000003,7.270466862,3798.406932,0.11900000000000001,262.29222999999996,0.003113828,31.0,-6.19e-08,3698.697772,163.1741036,914.0,10.0,33143.4128,27.69604056,476.8113194,2.963695342,1.1900000000000001e-05,0.000818605,0.0,0.0,14.51259422,3.802898621,32.10458659,44462.0,2.137,26.67,16.69141795,0.071856541,Cyclopoida
34680,60.85971929,0.362157206,0.031465393,553.6086485000001,7.70688414,5185.214597,0.12300000000000001,82.45340273,0.020875259,30.0,-2.5300000000000002e-05,3912.562307,911.4493941,944.0,53.0,28633.908239999997,236.18338050000003,247.66859100000002,2.939128384,0.000534412,0.0060372640000000005,0.0,0.0,10.0,5.101132348,88.32476982,36775.0,2.247,31.029,76.23813917,0.084316763,Cyclopoida
41451,109.2956407,0.32379557,0.010706282,33.46724217,8.675714336,4103.420947,0.09,140.978992,0.0034355920000000003,30.0,2.0099999999999998e-08,2979.80632,106.88572309999999,694.0,2.0,21385.788269999997,91.70177861,191.2471521,3.146808207,2.08e-05,0.000867739,0.0,0.0,9.22849369,4.226796688,26.71329705,41452.0,5.121,27.739,49.06035085,0.063806202,Cyclopoida
36324,191.1269587,0.369178523,0.031768887,214.31506409999997,5.98675139,9799.441206,0.17300000000000001,417.08090189999996,0.000973881,31.0,-5.02e-06,7841.813169,498.67456830000003,1333.0,2.0,45226.8106,604.3564948,1529.3934199999999,2.605521672,2.03e-06,0.000107741,0.0,0.0,29.00030136,7.354488191000001,183.55428419999998,36325.0,5.121,33.314,56.83729176,0.051780253,Cyclopoida
23075,67.69894002,0.32340304,0.022972231,176.9905992,5.083011329,6487.277242,0.14300000000000002,165.16072240000003,0.0038644409999999997,34.0,-3.15e-05,5696.328852000001,391.4434442,1099.0,10.0,45067.96841,373.1129527,418.8552648,2.439393697,1.82e-05,0.00024148,0.0,0.0,12.00112629,5.595775351,86.82851467,23361.0,2.134,30.428,55.19382613,0.047633431,Cyclopoida
42544,237.61081580000004,0.241540548,0.000897792,3699.0778920000002,5.947732105,16456.598530000003,0.5920000000000001,1478.030143,0.000720825,38.0,2.88e-07,20696.34009,5903.860514,4558.0,53.0,70110.32746,636.7687053,4450.137678,2.742370488,5.03e-07,9.429999999999999e-05,0.0,0.0,51.5452652,8.239626482,815.2228947000001,38312.0,2.168,32.968,268.3326489,0.017885744,Cyclopoida
15032,120.81129270000001,0.347680052,0.019541338999999998,418.4684577,8.522636817999999,9341.327744,0.154,241.221818,0.002498707,27.0,5.33e-06,7570.246929999999,485.6826273,1186.0,53.0,39765.69623,555.0776551,915.3278723999999,3.0328688460000004,1.66e-05,0.0005785,0.0,0.0,23.86400223,7.306536567999999,121.40712079999999,15634.0,5.121,29.936999999999998,130.1734992,0.057427647000000005,Cyclopoida
31848,128.177286,0.312891058,0.003843867,96.22055012,5.029467585,3726.7335810000004,0.133,249.09550819999998,0.001975747,38.0,-9.37e-07,4594.596654,665.7031768999999,1026.0,53.0,31491.275380000003,86.23039770000001,208.79793480000004,2.524969133,5.36e-06,0.000485946,0.0,0.0,12.15920067,4.579663388,93.3403902,33325.0,2.125,32.89,125.90687820000001,0.065017357,Cyclopoida
37495,70.4366215,0.31514010600000003,0.007147512,187.2259128,7.7722570520000005,7198.3460239999995,0.177,268.57192410000005,0.005129519,31.0,1.23e-05,5901.036032,1465.923748,1364.0,53.0,31988.124689999997,332.4430169,1252.085003,2.8870942760000005,2.8499999999999998e-05,0.001166635,0.0,0.0,30.17152786,5.215505141,89.88735345,40010.0,2.305,33.604,230.85994920000002,0.051857060999999996,Cyclopoida
26478,34.61607093,0.45422579999999996,0.064201371,129.3897113,11.19339053,9395.053231,0.132,415.49793430000005,0.041472207000000004,24.0,0.0010153830000000001,7327.972705,2230.0810530000003,1013.0,53.0,38909.48857,303.73253650000004,1337.104125,3.52659254,0.001883739,0.01359562,0.0,0.0,39.73337555,9.512998188,127.4438699,27346.0,2.123,31.866,213.8948761,0.107698044,Cyclopoida
15058,45.7423473,0.360976595,0.008337683,737.3235579,3.23047867,7268.699124,0.207,270.0457283,0.006895529,43.0,7.970000000000001e-07,7503.744470000001,1509.78361,1594.0,2.0,39159.489910000004,151.44891289999998,702.1576934999999,2.1021133290000003,5.2300000000000004e-05,0.002113845,0.0,0.0,17.24289131,5.469354104,95.30379883,15059.0,2.1180000000000003,30.041999999999998,66.78384607,0.096522237,Cyclopoida
16264,31.40960702,0.262148094,0.00713513,87.54655061,6.9378460120000005,2780.480253,0.09699999999999999,73.81667796,0.005023837,32.0,3.41e-06,2696.579917,315.8004301,745.0,10.0,28507.7443,27.02505615,266.8550626,2.871103086,2.99e-05,0.000900203,0.0,0.0,8.427124977,3.2710576330000003,3.232582445,16550.0,2.211,29.99,41.16009104,0.032128225,Cyclopoida
37079,381.5366812,0.387387,0.014789883,1003.557375,5.5441659979999995,5803.968082,0.152,1003.7021900000001,0.001933905,34.0,-9.95e-06,7590.6087370000005,1682.394505,1168.0,53.0,45686.72916,244.0499978,338.7341699,2.656859119,-2.82e-06,-0.00046066699999999995,0.0,0.0,27.71858597,9.276374236,53.33414357,39550.0,2.137,30.973000000000003,260.1998877,0.072164489,Cyclopoida
16858,146.2414786,0.509264255,0.061986935,454.90548039999993,5.518881997,6034.054757,0.17,452.6508468,0.048936951,34.0,4.61e-05,7670.4573900000005,1172.025314,1306.0,10.0,43647.24066,143.87338219999998,944.0152458999999,2.6197458240000002,0.0026948959999999996,0.021938925,0.0,0.0,15.24476814,5.7425124510000005,184.08652890000002,17144.0,2.138,30.073,169.2138549,0.210571941,Cyclopoida
35437,217.8513568,0.48282063399999997,0.079017702,378.11323439999995,10.31377292,17990.25171,0.268,550.3095225,0.038459937,25.0,-0.00037435,15404.238790000001,1316.043255,2061.0,53.0,59387.013060000005,579.6431838999999,1493.198992,3.2946856369999997,0.002086881,0.0152309,0.0,0.0,33.19002151,8.134216938,75.11892562,37653.0,2.612,34.604,418.7735883,0.16199176099999998,Cyclopoida
36994,185.1809436,0.311139208,0.003301015,462.85436510000005,4.606358252,6522.038414,0.17,358.67559239999997,0.000461543,39.0,1.7e-07,7441.931661,529.7005587,1307.0,53.0,41071.78697,505.6561092,1005.836295,2.3752547930000003,5.44e-07,8.540000000000002e-05,0.0,0.0,23.25510788,7.204596604,52.08571278,39444.0,2.316,31.009,313.6585796,0.052844021,Cyclopoida
14061,78.41567151,0.392301522,0.019004273000000002,306.2108237,3.428694984,4354.6978899999995,0.159,141.86935,0.015016328,44.0,-3.12e-06,6488.8746,375.8512159,1224.0,2.0,35417.47773,171.9816066,385.0184338,2.156935431,0.000253652,0.004997552,0.0,0.0,8.381140709,4.916458089,116.859176,14062.0,2.12,30.094,97.98736190000001,0.11360770699999999,Cyclopoida
25177,215.9945398,0.27721578,0.0009537269999999999,511.9818158,5.68720789,4492.886421,0.146,276.9512298,0.0006459980000000001,35.0,1.44e-07,4400.778566,1294.26503,1126.0,2.0,28464.42344,191.2169517,296.622544,2.63113373,4.86e-07,7.730000000000001e-05,0.0,0.0,21.84321594,5.075742353,120.99642450000002,25178.0,5.121,30.941999999999997,99.82195291,0.041195215,Cyclopoida
36771,37.34540872,0.33811597200000004,0.007666938000000001,220.99947180000004,3.917366349,5827.871914,0.155,256.4696013,0.00039623800000000004,39.0,6.33e-07,6059.631859,456.3840278,1195.0,53.0,33558.22315,463.87615930000004,240.64972379999998,2.229350546,-2.75e-07,-2.17e-05,0.0,0.0,18.5605526,5.333021533,131.8005277,39185.0,4.261,31.211,34.67400759,0.063969499,Cyclopoida
25876,179.25906819999997,0.315777313,0.004848087,139.061422,1.333694373,5081.597895,0.19699999999999998,329.83865860000003,0.000535131,58.0,8.39e-07,6521.723681,123.21609409999999,1516.0,53.0,39214.17402,376.3017785,908.6591215,1.63090053,-1.96e-07,-2.4299999999999998e-05,0.0,0.0,18.74116898,4.692578504,92.80774128,26735.0,2.714,31.892,107.92422309999999,0.056279225999999995,Cyclopoida
14226,120.49430159999999,0.308473371,0.008082499,162.8199079,-0.509187017,4710.515458,0.191,88.97816864,0.006915855,64.0,6.06e-06,6361.954140999999,984.5697947000001,1467.0,53.0,38991.25369,291.1616299,1548.334676,1.055152415,5.14e-05,0.0016202089999999998,0.0,0.0,18.27232933,5.41642112,88.1824624,14810.0,2.231,29.875,279.048537,0.054972633,Cyclopoida
39300,130.9319988,0.285402541,0.008043386999999999,165.6898191,2.135969888,4969.774547,0.151,79.32522692,0.000805468,46.0,2.23e-07,5541.801571,392.3815119,1162.0,53.0,35132.24224,418.4408562,802.0744781000001,1.846488781,2.04e-06,0.000146076,0.0,0.0,17.09063339,5.838858442,125.03739740000002,42049.0,5.121,34.181999999999995,156.95935749999998,0.033110189,Cyclopoida
39881,163.9951156,0.273028397,0.005713695,273.6286048,1.6746455669999998,5320.936987,0.162,252.91752999999997,0.000537089,53.0,9.109999999999999e-07,5789.5204539999995,308.1376712,1244.0,53.0,37097.08452,302.19061439999996,936.7917153999999,1.692893025,2.3600000000000002e-07,4.68e-05,0.0,0.0,21.91540146,5.756924057999999,87.18407382,42667.0,2.274,33.343,136.7512122,0.027814988,Cyclopoida
5810,821.9631932,0.354009575,0.01215363,1563.5571300000001,5.009427111,15798.53621,0.585,1139.676248,0.007898261,40.0,-1.59e-05,24395.435419999998,2700.902675,4504.0,53.0,70814.77219,855.9364149,5023.519746,2.5597867219999997,7.57e-05,0.001602093,0.0,0.0,44.94576645,7.954539266,783.7387263999999,6119.0,2.245,29.498,804.813646,0.065264168,Cyclopoida
30991,273.09904889999996,0.285573913,0.001101191,399.1954443,2.3853433109999997,5457.007956,0.154,274.5646485,0.001434092,48.0,6.87e-07,6767.926216,1268.774893,1184.0,53.0,40344.01728,507.73844620000006,1403.804975,1.917308073,1.67e-06,0.000270342,0.0,0.0,22.21716309,8.517588703,129.1218732,32250.0,2.247,32.56,237.3661702,0.037179577000000005,Cyclopoida
32815,89.54487149,0.29865941,0.0041977790000000004,150.0421467,6.547385362000001,6793.0315439999995,0.152,204.04685930000002,0.000625524,32.0,-1.01e-06,5011.876768,562.6927202,1169.0,53.0,31058.109230000002,278.5025316,260.01004869999997,2.685682929,1.24e-07,-3.3e-06,0.0,0.0,13.56102085,4.357073666000001,84.20062387,34550.0,5.121,33.189,157.009579,0.049279764000000004,Cyclopoida
38220,911.4296306,0.695366081,0.039207927000000004,4676.194768,7.7566484110000005,27019.6483,0.209,2926.464713,0.004201140999999999,26.0,-5.28e-05,28844.75387,11320.881940000001,1606.0,53.0,101808.6366,393.698073,3344.9863609999998,3.0959438830000003,1.09e-05,0.000489861,0.0,0.0,42.77564621,39.33491704,717.3187622,40839.0,2.112,33.908,869.7954992999998,0.34552464299999996,Cyclopoida
42885,27.9695206,0.23242495300000002,0.003697068,468.4186886,2.415410139,3681.6284,0.128,221.23905730000004,0.000293619,49.0,-2.47e-07,4141.904086,412.10346069999997,982.0,53.0,29299.517710000004,122.8635132,669.4775147,1.904406993,-1.8100000000000002e-07,-1.4000000000000001e-05,0.0,0.0,15.556348800000002,4.824324768,167.2265519,40987.0,5.121,33.91,152.1388036,0.009637094,Cyclopoida
33227,159.6612224,0.475926577,0.034074978,1426.523062,5.462198149,14666.01357,0.37,711.6007390999999,0.022733931000000002,36.0,2.62e-05,20026.57046,3965.130864,2845.0,53.0,94158.75473,1075.644243,3735.070296,2.55074101,0.000632202,0.008221475,0.0,0.0,27.08078957,10.44163532,427.14856330000003,35069.0,5.121,33.291,654.235045,0.167439181,Cyclopoida
30351,280.1421613,0.24828931199999998,0.005351023000000001,537.3926133,2.600549801,5118.5334649999995,0.135,559.9560368,0.001403154,43.0,1.56e-06,6604.531355,1085.132891,1036.0,53.0,43560.660339999995,487.98679680000004,598.4088429,2.019070904,3.52e-06,5.8200000000000005e-05,0.0,0.0,18.72924423,11.14958153,46.75279254,31537.0,2.937,32.484,207.07802809999998,0.008159605,Cyclopoida
34578,56.66442226,0.299776531,0.0067904540000000005,158.7950979,6.152916723,4112.583349,0.105,80.89929323,0.005031878,34.0,-2.31e-06,3275.034677,792.7307294,810.0,53.0,23754.0405,109.81882399999999,503.5140693,2.697228201,2.9299999999999997e-05,0.000927368,0.0,0.0,15.26558304,4.168864632,27.25156961,36650.0,2.247,31.029,103.80851990000001,0.049796375999999996,Cyclopoida
35267,78.89654322,0.28405553,0.018180676,320.12868,2.5994906419999997,5069.408205,0.18100000000000002,460.2630185,0.008764109,47.0,1.32e-06,6874.9545689999995,591.7139732999999,1392.0,53.0,40538.36052,46.67396494,240.8142733,1.938357446,0.00011062100000000001,0.0016547810000000001,0.0,0.0,16.0,5.110595554,68.84054714,37449.0,5.121,34.461,311.19250930000004,0.03573592,Cyclopoida
41372,137.8629306,0.33869742399999997,0.004897552,160.94163899999998,9.232958519,7755.917825,0.107,382.5263663,0.0007632019999999999,24.0,1.44e-06,5622.6465020000005,535.2739638,822.0,2.0,32358.24461,162.36229440000002,268.28918230000005,3.304501969,3.2799999999999997e-07,-4.59e-05,0.0,0.0,11.03181267,8.654439187000001,36.41808102,41373.0,5.121,27.732,302.84792789999995,0.074293652,Cyclopoida
44681,54.04529091,0.349990595,0.047242739000000006,340.4189926,8.849291283,7313.299729,0.141,216.1026611,0.017570926,26.0,-9.63e-05,6423.046532,292.94169639999996,1084.0,10.0,45346.6139,278.13552410000005,424.939929,3.18293649,0.000497002,0.0034537609999999996,0.0,0.0,15.07474613,6.345031027,194.521623,44967.0,5.121,26.647,110.05657859999998,0.053604579000000006,Cyclopoida
26646,102.079444,0.190244028,0.000631048,147.7939898,-0.18136292699999998,2096.3019679999998,0.124,148.0589041,4.66e-05,70.0,-7.96e-09,3290.295875,613.5510522999999,952.0,53.0,23333.50863,141.6588793,167.0927542,1.05909878,6.710000000000001e-10,-1.51e-07,0.0,0.0,11.19204903,3.376941505,31.529968100000005,27515.0,2.2769999999999997,31.861,66.68480305,0.004363828,Cyclopoida
36889,59.02409296,0.40840761299999995,0.058548842000000004,557.2365807,8.296271365,4956.30962,0.07,119.05958659999999,0.00822303,30.0,7.51e-06,3696.394831,300.9130485,538.0,53.0,25566.53001,67.57059435,568.1190211,3.0459420280000002,-0.000180273,0.001250122,0.0,0.0,23.004333499999998,8.02967445,60.89761851,39316.0,2.316,31.009,71.90401635,0.026730804,Cyclopoida
10946,49.16344701,0.22119675600000002,0.00186294,300.7894717,6.0985173989999995,3030.276546,0.14300000000000002,123.8256611,9.379999999999999e-05,39.0,3.9e-08,3149.995934,390.51950560000006,1102.0,53.0,21949.74471,91.3360043,106.3996729,2.700843232,-3.4000000000000003e-09,8.78e-06,0.0,0.0,10.92465687,2.471327112,51.89333979,11420.0,5.121,29.785999999999998,101.5789316,0.008899377,Cyclopoida
