,object_fourier_descriptor_09,object_hu_moment_1,object_hu_moment_3,object_fourier_descriptor_05,object_kurtosis,object_structure,object_area,object_fourier_descriptor_06,object_hu_moment_4,object_graymean,object_hu_moment_7,object_fourier_descriptor_02,object_fourier_descriptor_03,object_area_px,object_haul,object_fourier_descriptor_01,object_fourier_descriptor_07,object_fourier_descriptor_04,object_skewness,object_hu_moment_5,object_hu_moment_6,object_width,object_lenght,object_convexity,object_form,object_fourier_descriptor_10,object_index,object_dr._haardt_fluorescence_channel_a,object_conductivity,object_fourier_descriptor_08,object_hu_moment_2,taxon
33733,79.56595652,0.200566159,0.001449499,292.42971760000006,4.110622636,3652.022774,0.198,151.8321265,0.00023549200000000001,46.0,4.1399999999999994e-08,5319.557279,937.591296,1520.0,53.0,41751.93037,260.5905714,339.8382529,2.465482947,1.31e-07,2.13e-05,0.0,0.0,7.167795657999999,4.2522080330000005,57.59414783,35700.0,5.121,33.479,96.96408112,0.01047429,Cyclopoida
38305,322.5648642,0.6162850120000001,0.136901291,897.7070259999999,3.370979104,4996.967992,0.14800000000000002,37.19663044,0.078769702,40.0,0.0013840120000000002,7294.092109,2321.197364,1139.0,53.0,19246.49412,210.763075,374.4415313,2.257981504,0.008061861,0.038079088999999997,0.0,0.0,3.519541025,7.700533505,165.5889071,40942.0,5.121,33.91,78.43304167,0.291874006,Cyclopoida
35784,102.87335420000001,0.23662657899999998,0.0023418329999999998,197.774797,8.490496111,5715.192545,0.185,127.2737856,0.000885524,31.0,-4.92e-08,4997.737686,837.3259987,1427.0,53.0,30701.69067,261.9235804,234.26447059999998,3.107403215,1.27e-06,0.000135301,0.0,0.0,7.964544296000001,3.265691308,89.19446197,38046.0,2.5789999999999997,33.048,84.88552474,0.024659949,Cyclopoida
24461,93.21017349,0.335759925,0.014453541,401.59269689999996,4.90768053,3416.318545,0.13699999999999998,309.07044249999996,0.00959558,39.0,-9.48e-06,4463.64718,1347.043823,1057.0,10.0,42679.40029,109.1236652,225.3635502,2.503914556,0.000112605,0.0024038279999999998,0.0,0.0,16.28121185,4.482012226,51.75616515,24747.0,4.646,30.392,51.11593732,0.072885956,Cyclopoida
39088,59.97501359,0.2358308,0.0013502979999999998,60.92631656,7.5347481620000005,3862.966575,0.139,53.58535798,0.000233735,34.0,6.48e-08,2947.260959,325.887016,1068.0,10.0,28408.99889,10.82195906,256.76572999999996,2.923157911,1.14e-07,3.16e-05,0.0,0.0,6.656402588,2.467970105,37.64873714,39374.0,5.121,31.814,84.59873908,0.026078998,Cyclopoida
31675,89.12068889,0.32719228899999997,0.005164192,489.07318260000005,4.839351795,7918.472653,0.188,302.06118039999996,0.001548219,36.0,-4.83e-07,9801.714057,1951.722648,1447.0,53.0,52425.20075,854.2631377,632.6050786000001,2.490243557,4.35e-06,0.000309784,0.0,0.0,20.24655724,10.54989316,456.3250079,33100.0,5.121,32.842,382.7595241,0.054157758,Cyclopoida
32297,35.46628087,0.182756372,0.000206687,73.76406566,0.218142764,1585.211942,0.09300000000000001,30.84742046,1.77e-06,66.0,2.93e-11,1878.4040699999998,155.9202315,718.0,53.0,15627.275130000002,56.28617375,126.00342679999999,1.198134646,1.72e-11,5.2300000000000005e-08,0.0,0.0,6.257419109,2.266292712,15.67058574,33896.0,2.128,33.05,14.59126995,0.0053193680000000005,Cyclopoida
29310,91.76876388,0.287139056,0.018701739,268.8257961,5.328764396,4452.261694,0.142,175.96366030000002,0.009471289,37.0,6.61e-06,4856.027582,527.5802813,1095.0,53.0,26532.862080000003,201.6067575,739.7218544,2.4985451530000002,0.00012588,0.001735066,0.0,0.0,20.09653664,4.01319236,95.90714857,30364.0,2.6639999999999997,31.855,121.73372649999999,0.034259522,Cyclopoida
25667,122.94302900000001,0.41932260200000004,0.043925177999999995,156.35464419999997,4.237048295,3913.0803200000005,0.14,102.85621579999999,0.037337878,39.0,-3.66e-05,5180.20458,875.7990822,1078.0,10.0,48375.1798,258.9382202,1157.623166,2.4029738469999997,0.00151166,0.013510803,0.0,0.0,15.09097004,4.837595385,56.08122435,25953.0,2.1630000000000003,30.475,161.9073085,0.131160281,Cyclopoida
29198,38.18161989,0.391904005,0.032835622,122.33359140000002,6.135325608,5067.420818,0.127,58.94679978,0.02811373,34.0,-1.93e-05,4615.465512,1098.629265,977.0,2.0,31091.261880000002,153.4933179,753.080422,2.712980144,0.000853963,0.009423838,0.0,0.0,13.43502903,4.730509216000001,28.79831247,29199.0,3.7569999999999997,31.589000000000002,125.0493547,0.112406643,Cyclopoida
21660,87.80499094,0.255994445,0.002491864,112.96568059999998,6.36497203,2727.228928,0.127,97.88080626,0.000567629,37.0,-3.89e-07,2864.703129,216.881641,977.0,10.0,28635.23894,19.41647366,252.14815090000002,2.813735481,5.51e-07,7.53e-05,0.0,0.0,8.490621567,2.298753329,15.85607072,21946.0,2.3680000000000003,30.323,29.33213643,0.034317072000000004,Cyclopoida
42493,164.18297890000002,0.291124789,0.00832207,251.75428540000001,1.695957938,4170.912309,0.131,307.51794689999997,0.002373376,54.0,-9.1e-06,4871.195258,1160.224934,1009.0,53.0,33872.12152,348.5672283,770.3094909,1.7769493930000002,-5.34e-06,-7.06e-05,0.0,0.0,25.54896355,5.877633462,66.63756934,37890.0,2.117,34.529,192.23817749999998,0.021076987000000002,Cyclopoida
15030,112.0035906,0.43543695200000004,0.03757147,12.60358834,5.630416477000001,3602.44936,0.09,246.3363959,0.021784629,34.0,3.229999999999999e-05,3945.3447920000003,114.285328,691.0,10.0,34786.86167,133.3386953,266.2017633,2.636205039,0.000622402,0.008155555,0.0,0.0,13.12373447,5.422627745,47.73880715,15316.0,2.122,29.971999999999998,55.3998216,0.140963744,Cyclopoida
25562,105.03785090000001,0.36236213899999997,0.030435817999999996,194.6215159,7.839593928999999,5569.235145000001,0.151,145.6101622,0.023145332999999997,30.0,-4.8899999999999996e-05,5072.425469,992.0612722999999,1161.0,2.0,28927.4288,228.6728108,878.4996581,2.968311293,0.000612363,0.006709329,0.0,0.0,17.06210327,4.704773653999999,125.62009590000001,25563.0,2.127,30.804000000000002,157.1029294,0.08406894,Cyclopoida
28118,83.53158366,0.34391348899999996,0.00998668,91.17935332,10.02450272,7018.96074,0.15,232.47443909999998,0.006702454,26.0,8.1e-07,5194.187432,475.6186218,1154.0,53.0,29702.111660000002,105.24687879999999,533.659265,3.3133044999999997,5.479999999999999e-05,0.0019104789999999999,0.0,0.0,11.3713541,4.344201944,67.52722177,29073.0,5.121,31.224,64.89669557,0.081632665,Cyclopoida
36757,210.4833793,0.210264673,0.000153839,5818.774979,16.8272335,50717.54035,2.658,2199.444214,7.26e-06,31.0,-7.05e-11,71822.88826,17829.42234,20453.0,53.0,109599.6771,1322.3202919999999,4223.938758,4.135258907,-2.3199999999999997e-10,-9.19e-07,0.0,0.0,35.37842178,4.039798663,276.2396037,39170.0,4.261,31.211,769.9397547,0.016339594,Cyclopoida
41096,3.0503911489999997,0.160905326,3.22e-06,1.764954375,2.71431489,346.1018513,0.031,7.318619616,2.12e-08,58.0,5.2899999999999996e-15,436.637383,3.16161326,239.0,10.0,8836.006790000001,2.4739265390000003,10.57038281,2.069337462,1.6100000000000001e-15,6.05e-11,0.0,0.0,0.0,1.120021753,1.5068209780000001,41382.0,2.425,31.428,1.8756804169999999,0.00041939099999999997,egg
26082,427.7061844,0.27328843,0.00027028,4995.029956,10.15026238,43184.16325,2.737,4328.237897,5.59e-05,29.0,-1.3699999999999998e-09,90028.31989,26063.68499,21058.0,10.0,138944.7571,1187.213425,5815.707271,3.4706458430000002,6.74e-09,1.17e-05,0.0,0.0,14.82765865,5.360123215,728.4772477999999,26368.0,2.302,30.653000000000002,1271.2631689999998,0.046163683,egg
18599,6.662023685,0.161618848,2.8e-06,15.64959881,1.4225279069999999,395.48146660000003,0.039,14.20558668,8.529999999999999e-08,70.0,4.17e-14,585.1100357999999,44.54843008,299.0,10.0,8508.973205,9.11797758,7.955827253,1.500773497,-8.710000000000001e-16,-5.92e-11,0.0,0.0,1.212678075,1.23059461,9.505032626,18885.0,2.293,30.156999999999996,8.889278861000001,0.00056117,egg
30253,2.513862838,0.160023541,1.0300000000000001e-05,2.0077176430000003,0.463171283,191.66641950000002,0.024,3.570155741,1.99e-09,82.0,2.85e-16,345.4933893,3.6932660360000003,184.0,10.0,7938.2709700000005,1.5433619180000002,2.148961142,1.280641006,1.83e-17,-4.24e-13,0.0,0.0,0.0,1.169384238,2.744035145,30539.0,2.167,31.226999999999997,3.2660902060000003,6.850000000000001e-05,egg
24236,1.025524769,0.161823124,5.51e-07,9.092072875,4.0879683810000005,872.9900194,0.06,21.77002635,1.05e-08,50.0,-7.59e-16,872.462543,19.67373883,458.0,10.0,13256.13085,2.503587265,22.62030465,2.303235031,-2.35e-16,-5.3899999999999996e-11,0.0,0.0,1.414213538,1.315047375,8.00704055,24522.0,5.121,30.395,5.744556198,8.640000000000001e-05,egg
16326,3.8729833460000003,0.160321065,6.1e-06,3.5669114960000003,4.034291279,716.7707602,0.05,7.779175529,2e-08,48.0,7.28e-16,709.4855001,21.6916275,383.0,10.0,11511.42307,2.300111206,4.652658912,2.3399650419999998,-6.95e-15,-4.52e-11,0.0,0.0,0.0,1.200042928,3.418525878,16612.0,2.211,29.99,1.9787288269999999,6.99e-06,egg
43903,28.2856979,0.17106241,8.18e-06,95.35574045,1.754838026,1809.5673829999998,0.084,26.19724354,6.95e-06,44.0,1.93e-11,2247.6417309999997,88.30425137,650.0,10.0,34257.57878,86.69473852,189.8989673,1.9366719140000002,4.8700000000000004e-11,2.41e-07,0.0,0.0,7.307692528,4.280931,44.84875978,44189.0,2.125,26.927,25.68689026,0.0012026110000000001,egg
13604,2.306630356,0.160227344,1.62e-06,3.395407393,0.8929895640000001,391.2622675,0.037000000000000005,3.903546253,1.07e-09,77.0,2.3100000000000002e-17,512.3491402,7.989166469,281.0,10.0,9749.752407,2.333768538,4.929510279,1.301788365,3.8200000000000003e-17,1.51e-11,0.0,0.0,0.0,1.196434051,4.234170902,13890.0,5.121,29.889,1.0048668109999999,0.00020914,egg
31839,2.7979526010000004,0.159699113,7.49e-06,8.216785808,3.414597725,702.6598452000001,0.064,8.955263759,7.91e-09,65.0,-1.6200000000000002e-16,940.1377813999999,10.55032119,492.0,10.0,13837.7117,4.929008331,4.785060864,2.017297791,1.92e-15,6.04e-11,0.0,0.0,1.212678075,1.2241701170000001,4.69194714,32125.0,5.121,31.354,5.568769249,5.99e-05,egg
34066,2.628907087,0.1605692,2.0899999999999998e-07,7.747044231,4.662135866,614.9343355000001,0.042,6.712120297,8.63e-09,44.0,2.37e-16,606.1939925,39.73412791,320.0,10.0,10599.6308,9.94005948,16.0000898,2.524401412,-2.79e-16,-9.549999999999999e-11,0.0,0.0,1.0,1.1839042359999998,1.4465129140000001,34352.0,5.121,31.529,6.42319689,0.00012254399999999998,egg
16019,3.8031699430000003,0.160265445,1.42e-06,15.48006001,1.38050977,1254.411527,0.096,11.85923738,2.6800000000000003e-09,70.0,-1.03e-16,1479.35256,45.09494783,739.0,2.0,12286.54781,11.28007338,35.25058596,1.334768273,1.29e-16,3.02e-11,0.0,0.0,1.4443707469999998,1.3993734690000001,5.371840205,16020.0,2.2,30.04,3.741436545,0.000246111,egg
45611,1.094024565,0.159595809,1.33e-06,7.883302201,1.270018985,687.4171491000001,0.065,14.246726,1.2e-09,77.0,-3.5700000000000006e-17,945.0582949999999,28.36485817,499.0,10.0,13664.40376,4.325189538,12.03928312,1.3317464540000001,-3.18e-17,-6.92e-12,0.0,0.0,1.0,1.263129387,1.618849318,45897.0,2.129,26.125,1.6594146,5.7999999999999994e-05,egg
22401,3.857355,0.160386414,6.26e-06,6.950718392000001,2.889049641,963.0673214,0.08,11.18766249,4.66e-08,64.0,-2.3e-14,1122.5512130000002,27.97664463,614.0,2.0,10340.7374,6.360501825,21.74846668,1.781018856,1.03e-14,2.51e-10,0.0,0.0,1.317009211,1.219392358,5.5795867,22402.0,5.121,30.656999999999996,7.100639517,3.5499999999999996e-05,egg
41176,3.741657387,0.161175675,0.000112705,9.464101615,1.102522416,273.89956689999997,0.027999999999999997,9.054066534,2.65e-07,70.0,1.4199999999999998e-12,396.4329762,9.617313063,214.0,10.0,6769.95517,2.414213562,3.516204881,1.632650572,2.81e-13,-9.36e-10,0.0,0.0,1.0,1.208103964,3.1585223410000003,41462.0,2.238,30.576999999999998,5.177950472,3.4e-05,egg
22680,3.1482775530000002,0.159441989,3.61e-06,7.180779151,4.0692531,847.5967857999999,0.069,6.517203007000001,2.07e-09,49.0,-1.21e-16,976.1414602,32.35308569,532.0,2.0,9810.440255,6.531304635,10.2317698,2.309896141,-1.32e-16,-5.1399999999999995e-12,0.0,0.0,1.0,1.184777376,2.54109162,22681.0,3.234,30.763,2.63639046,8.85e-06,egg
23831,5.3923380739999995,0.16197894,8.079999999999999e-07,2.3178913430000003,1.3930078959999999,437.66753560000006,0.044000000000000004,10.857703599999999,2.38e-09,68.0,-5.28e-17,620.8328776000001,8.27780504,336.0,10.0,10676.62498,5.64036303,18.31166292,1.5473538409999998,8.98e-17,2.17e-11,0.0,0.0,1.0,1.227705176,3.7753482010000003,24117.0,2.249,30.392,0.321116556,0.000687514,egg
38180,1.935586781,0.159847218,9.99e-07,1.9638126759999999,0.46555098,309.30765089999994,0.032,6.219104928999999,2e-08,75.0,1.3300000000000001e-15,446.7422495,2.847569306,250.0,10.0,8925.983699,2.1434226709999997,4.690075899,1.197779645,2.5e-15,1.55e-10,0.0,0.0,0.0,1.145858165,3.322788935,38466.0,5.121,31.809,3.68627594,6.61e-05,egg
24179,2.1988723340000003,0.162161176,2.17e-07,6.300048297999999,4.15484148,791.1739132,0.057,24.63778063,1.25e-08,50.0,6.26e-16,852.2572828,4.80748235,437.0,10.0,13176.23262,5.053305689,18.84574718,2.32013147,1.8999999999999998e-16,3.5399999999999995e-11,0.0,0.0,1.414213538,1.254420432,13.50961391,24465.0,2.133,30.396,8.636928771000001,5.93e-05,egg
18542,121.53621559999999,0.18022896600000002,0.00026361799999999997,200.1894869,9.428323948,9013.220866,0.43700000000000006,172.95442240000003,1.07e-05,29.0,6.379999999999999e-11,10751.24327,719.0086194,3362.0,10.0,66502.95374,180.51806000000002,893.8851792000002,3.3724021910000004,5.66e-10,7.3e-07,0.0,0.0,6.832546711,3.4900617510000003,147.3139624,18828.0,5.121,30.154,95.40560634,0.00549854,egg
16755,2.236067977,0.161225342,1.7899999999999998e-05,4.319751618,1.010982062,261.0634912,0.028999999999999998,3.564457032,5.38e-08,77.0,2.68e-14,403.26632060000003,6.973382332000001,220.0,10.0,8527.759495,9.69e-16,1.847759065,1.478514366,4.55e-14,1.11e-09,0.0,0.0,0.0,1.13428384,2.8387771280000003,17041.0,2.138,30.073,0.518727133,0.000491783,egg
11839,3.137850784,0.161741253,5.33e-06,8.915812095,2.2440351119999997,463.6245765,0.042,7.482029278,2.2699999999999998e-07,63.0,1.56e-13,602.641767,58.43391045,322.0,10.0,10801.14795,11.68270498,19.41478219,1.838257384,1.95e-13,-6.87e-10,0.0,0.0,2.121320248,1.3900647380000002,9.773472582,12125.0,5.121,29.86,10.81154686,0.00041637,egg
24270,3.2484848439999996,0.162639651,6.32e-07,4.021662485,4.7447883939999995,887.7995798000001,0.057,22.323082199999998,3.5099999999999997e-08,46.0,-6.56e-16,858.0934856,19.79295627,440.0,10.0,13198.94799,9.343514873,10.05656191,2.4413821980000003,5.2e-15,-1.89e-10,0.0,0.0,1.317009211,1.3688447680000002,10.6145677,24556.0,5.121,30.395,5.242410834,8.190000000000001e-05,egg
12178,2.462420524,0.160385115,1.52e-05,4.17399809,-0.39968587200000005,664.0616201,0.07200000000000001,20.72466287,1.28e-08,100.0,4.9100000000000005e-15,1060.938984,44.37705614,553.0,2.0,10288.19348,12.29806776,13.33947249,0.46064171,2.79e-15,-3.9500000000000006e-11,0.0,0.0,1.3719886540000001,1.271449008,1.059466939,12179.0,5.121,30.084,9.011353095,6.1e-05,egg
4549,9.595244903,0.16013894,2.85e-06,12.18465133,-1.2592654970000001,1113.802041,0.106,9.839335301,5.45e-09,116.0,1.75e-16,1748.324218,43.72304267,815.0,2.0,14337.01981,11.18046454,34.8570721,-0.03849057,6.56e-16,7.790000000000001e-11,0.0,0.0,1.856953382,1.5747738869999999,15.59856895,4550.0,2.193,29.715,11.0060175,0.000207438,egg
30561,1.9751183959999998,0.16055435199999998,1.22e-06,12.30794443,4.810097027,939.4113873,0.064,6.213853735,9.08e-09,46.0,9.19e-16,903.7475536000001,32.86363135,491.0,10.0,12967.57687,2.745159082,15.41851568,2.475100024,-2.61e-16,5.009999999999999e-12,0.0,0.0,1.411081314,1.34205299,5.792784234,30847.0,2.138,31.221,5.073922694,1.79e-06,egg
15947,2.346979381,0.161061733,1.69e-06,0.269342393,1.902194486,419.1104514,0.036000000000000004,3.399901424,3.829999999999999e-09,61.0,-1.78e-16,506.9043091,8.081556207,275.0,10.0,8557.464402,2.3526798330000003,7.300991992,1.861607484,2.52e-16,6.54e-11,0.0,0.0,0.0,1.185210869,2.394170171,16233.0,2.318,29.993000000000002,2.236031878,0.00045439199999999997,egg
44054,352.03490239999996,0.266489624,0.00048181,7244.525794,16.17747294,48730.25642,2.93,2650.180928,0.00015565299999999998,29.0,8.059999999999999e-09,80588.48522,29491.88759,22545.0,10.0,137963.3189,941.5976627999999,717.1667687999999,4.155315952,4.1900000000000005e-08,3.11e-05,0.0,0.0,30.59912682,4.506869872,1033.5433859999998,44340.0,2.302,26.704,1452.070902,0.041302856,egg
18213,1.9368243840000001,0.160047073,3.48e-06,2.129764866,1.055023141,239.9272977,0.026000000000000002,3.0092309289999997,2.5e-09,75.0,2.3e-16,382.3844118,8.452070694,197.0,10.0,8500.195586,3.4392480460000003,6.41968077,1.508695519,-3.54e-17,1.3700000000000002e-12,0.0,0.0,1.0,1.312356591,0.8212233529999999,18499.0,5.121,30.15,0.694821226,9e-05,egg
32414,6.754806955,0.161493622,1.79e-06,3.126965035,4.091712327,703.5684105,0.049,10.32917393,1.09e-08,49.0,-9.66e-16,705.4187726,16.75555503,378.0,10.0,11625.54364,2.9505277160000003,8.148145218,2.33731915,1.1699999999999999e-15,-1.19e-12,0.0,0.0,1.2229371070000001,1.215916512,7.088137473,32700.0,5.121,31.358,5.26573662,6.879999999999999e-05,egg
5794,14.83936563,0.159960426,8.07e-06,7.11023303,-1.558958198,1036.136845,0.099,30.73843581,3.5399999999999998e-09,112.0,-8.479999999999999e-17,1676.105211,176.68667019999998,763.0,2.0,14032.68926,19.70502031,29.68960718,-0.004219486,-5.93e-16,-2.0299999999999996e-12,0.0,0.0,2.0,1.682097926,10.43342736,5795.0,2.129,29.749000000000002,16.45565965,5.14e-05,egg
46237,3.448826211,0.160363274,1.93e-06,1.7061204380000001,0.925162175,306.0575422,0.028999999999999998,1.7270824919999999,1.15e-09,81.0,4.45e-17,425.51319349999994,3.2830574319999997,226.0,10.0,8962.588521,4.024691788999999,4.871587321,1.370711884,-3.0499999999999996e-17,-4.33e-12,0.0,0.0,0.0,1.184447783,2.246787217,46523.0,2.12,25.579,1.282006051,0.000191183,egg
16413,2.401282344,0.160492642,3.14e-06,10.02414387,0.542064012,188.6028248,0.021,7.4179061420000005,5.249999999999999e-10,78.0,-1.39e-17,323.8793907,19.82520222,163.0,10.0,7909.059173000001,3.884961222,13.73975082,1.360196248,1.62e-17,9.19e-14,0.0,0.0,1.2649110559999999,1.220452203,2.9139834710000003,16699.0,2.125,30.005,6.088717967999999,0.000159005,egg
19067,20.32833119,0.160069734,5.94e-06,28.51495463,0.633739935,788.0498026,0.073,29.71476559,2.21e-08,82.0,-7.45e-15,1194.714015,108.2762689,562.0,53.0,11371.7044,23.27091073,48.39037587,1.061256224,-2.98e-15,-3.48e-11,0.0,0.0,1.34164083,1.38772191,11.34934601,19806.0,2.185,30.605999999999998,15.75124334,0.000149467,egg
43226,9.22368569,0.160432936,2.46e-05,16.73347035,1.94439731,974.5422093000001,0.08199999999999999,8.761817615,8.9e-08,67.0,5.77e-14,1150.176071,7.4930328489999996,631.0,10.0,14911.022669999998,4.573194067,10.07226917,1.559658454,-1.18e-13,-1.3e-09,0.0,0.0,1.0,1.235974189,2.727474477,43512.0,2.176,27.717,2.505867014,0.000234065,egg
6430,14.52133043,0.160815543,4.67e-06,38.86130496,5.704101777000001,1870.5407010000001,0.126,13.383394299999999,2.74e-08,51.0,6.8e-15,1897.2711399999998,30.65573086,966.0,10.0,20603.818919999998,13.54072696,63.66599075,2.401868424,-7.0599999999999995e-15,-4.02e-10,0.0,0.0,1.109400392,1.266585802,9.874078317,6716.0,5.121,29.802,26.33998678,0.000257821,egg
12258,8.563003219,0.160398772,7.8e-06,8.606099262999999,2.6879635410000002,740.0624445000001,0.063,5.182229181,2.81e-08,65.0,-9.66e-15,895.0521008999999,12.42345206,483.0,10.0,13349.486920000001,5.537170219,8.989509261,1.8713188840000001,-8.959999999999999e-15,-2.9e-10,0.0,0.0,1.028991461,1.162464805,4.544981216,12544.0,2.145,29.863000000000003,8.191622012,0.00020824599999999998,egg
16255,5.5605288989999995,0.15984051900000001,5.57e-06,7.445682022000001,4.489511039,943.7304447999999,0.075,11.84888908,3.7000000000000007e-10,57.0,1.3400000000000001e-17,1086.385874,24.94067998,578.0,53.0,10211.26447,9.642832617,14.76215478,2.3229328519999997,-1.02e-17,-1.6200000000000002e-12,0.0,0.0,1.2649110559999999,1.242475242,4.5746973230000005,16906.0,2.122,30.139,3.491603715,8.109999999999999e-05,egg
7329,32.60143843,0.160049165,9.03e-06,42.63328738,1.01755769,1787.00286,0.146,35.05624399,2.3500000000000002e-08,76.0,7.42e-15,2257.659107,151.9472322,1120.0,2.0,16278.33806,38.53642844,92.88093944,1.1091572809999999,-7.91e-15,-2.35e-10,0.0,0.0,1.38675046,1.256763707,22.401386,7330.0,3.94,29.83,32.83313699,0.0001065,egg
16042,5.463880411,0.16109870699999998,2.09e-06,6.461806996,1.788724186,745.9016007,0.07400000000000001,13.16570683,1.14e-08,77.0,-1.3e-15,1075.961692,12.119654400000002,567.0,2.0,10389.83816,5.988236485,23.81817741,1.436655947,-1.19e-15,-2.58e-10,0.0,0.0,1.131370902,1.2400552059999999,0.8979752240000001,16043.0,2.123,30.038,3.205797504,0.000515256,egg
36084,0.653726585,0.16233610199999998,4.7299999999999996e-07,2.10288174,2.106347053,362.1290608,0.036000000000000004,5.948928957000001,4.91e-09,64.0,-1.75e-16,507.7183186000001,9.961275399,276.0,10.0,9676.989459999999,1.223393703,11.55659249,1.80421628,1.6e-16,1.46e-10,0.0,0.0,1.0,1.180916627,1.505971179,36370.0,2.141,31.749000000000002,1.857346114,0.000888784,egg
15850,1.239313675,0.159940744,3.18e-06,4.0575980110000005,1.397060931,290.31074789999997,0.027000000000000003,4.03000429,1.96e-08,63.0,4.74e-15,388.4338731,5.456432027000001,204.0,10.0,8445.101360999999,0.717438935,5.505294755,1.7224255990000001,1.21e-15,-2.7300000000000002e-11,0.0,0.0,1.0,1.267324747,1.1346954329999999,16136.0,4.295,29.99,1.1118742259999999,9.93e-06,egg
31841,4.649775492,0.16076727,2.32e-06,2.753817163,4.024145036,796.5288102000001,0.069,19.41336407,5.660000000000001e-09,64.0,5.690000000000001e-16,973.6084522,18.08717424,530.0,10.0,13891.8199,7.678988174,29.85513758,2.12329961,3.1e-16,5.24e-11,0.0,0.0,1.0,1.1892482340000001,5.6294403829999995,32127.0,5.121,31.354,0.280224956,0.000427591,egg
20236,2.9098775630000002,0.162132261,2.8600000000000004e-05,20.28589695,1.7137401140000001,1986.825385,0.17,11.39245848,2.12e-07,75.0,-1.04e-15,2627.86411,28.01314077,1311.0,2.0,17841.52575,16.10977212,46.52653471,1.232213559,-5.21e-13,-5.6700000000000005e-09,0.0,0.0,1.4909986259999999,1.3839473690000001,12.75096752,20237.0,2.124,30.430999999999997,10.90801845,0.0007194839999999999,egg
15863,1.815597255,0.160100134,9.53e-07,3.3304855730000003,2.409530407,455.63997520000004,0.038,4.508485307,9.270000000000001e-09,61.0,-3.8700000000000003e-16,525.3993962000001,15.53166471,295.0,10.0,9763.026426,3.873134882,2.890314718,1.937675408,-7.81e-16,-2.4399999999999998e-11,0.0,0.0,0.0,1.13965413,3.6326508810000004,16149.0,2.318,29.993000000000002,3.449844197,9.96e-05,egg
16780,6.382833505,0.161721312,1.51e-05,5.656521692999999,0.516004493,318.4246242,0.033,9.637904378,8.36e-08,84.0,5.92e-14,485.1322131,10.44203684,252.0,10.0,9647.291692,2.818029875,10.59163848,1.202138695,7.31e-14,-9.53e-10,0.0,0.0,0.0,1.213811393,2.9093129110000002,17066.0,2.138,30.073,1.99745691,0.00034796699999999997,egg
27160,59.51841432,0.229912043,0.00035720699999999996,151.4152452,-0.45328121299999996,986.6682422,0.07400000000000001,64.01153141,0.000491909,76.0,-2.0399999999999997e-07,1569.279806,980.7094551000001,573.0,53.0,18759.66207,32.10715433,152.01490900000002,1.154160675,-2.81e-08,1.59e-05,0.0,0.0,19.28477859,4.10838035,15.21141145,28041.0,2.231,31.747,70.13400696,0.002982727,egg
43224,9.227531042999999,0.159950058,1.73e-05,57.97649916,-0.288088355,3134.261264,0.22,24.38853681,8.6e-08,77.0,-7.68e-14,3347.403311,48.48305999,1691.0,10.0,28214.97492,2.128514719,32.7173207,0.794589598,7.15e-14,5.7e-10,0.0,0.0,1.9468343259999998,1.312374267,14.36692174,43510.0,2.176,27.717,14.91512472,6.54e-05,egg
32967,2.311577647,0.16000373,3.8100000000000004e-07,3.566164395,0.468160521,209.2366426,0.024,6.820466229,8.190000000000001e-09,82.0,-1.96e-16,348.8205787,12.39397152,188.0,10.0,7818.256647,1.006123184,5.629656234,1.3338251859999999,4.1399999999999997e-16,4.0400000000000004e-11,0.0,0.0,1.0,1.188946359,1.168237967,33253.0,4.4110000000000005,31.485,1.19304938,2.52e-05,egg
31995,5.620360955,0.160142623,2.18e-05,7.470927744,-1.17151385,936.1739566,0.087,16.51713779,1.78e-08,100.0,-9.09e-15,1404.913677,98.4731478,672.0,53.0,12551.14664,19.78416793,30.34686088,0.278724911,6.31e-15,5.879999999999999e-11,0.0,0.0,2.68328166,1.538894336,10.02919926,33510.0,5.121,32.952,10.59755493,2.7600000000000003e-05,egg
37560,1.158941651,0.16034584400000002,7.06e-07,4.445962881,2.300090614,538.3260468999999,0.047,8.01538953,7.31e-09,63.0,-6.21e-17,687.6206647000001,19.26872119,362.0,10.0,11352.64009,7.61830948,9.818699426,1.90316845,-5.21e-16,-8.83e-11,0.0,0.0,0.0,1.171400813,5.106994107,37846.0,4.529,31.811999999999998,5.062646122,0.00025476599999999997,egg
37922,2.802564065,0.160833115,1.58e-05,2.895779855,1.8126435980000002,470.75069479999996,0.04,4.234170902,1.67e-08,63.0,7.0599999999999995e-15,594.8847232,15.06166052,308.0,10.0,10760.83463,2.970594132,17.83932791,1.7880586269999998,4.8100000000000005e-15,1.3999999999999998e-10,0.0,0.0,1.109400392,1.302369906,6.250519154,38208.0,2.354,31.809,5.59537238,0.00024082299999999998,egg
30541,5.191812232,0.16202364800000002,3.49e-06,8.364122607999999,5.400650428,911.9768121,0.061,20.88040213,4.63e-08,44.0,-1.1e-14,883.9314976,30.75399757,468.0,10.0,13058.13961,7.6145099720000005,9.585527871,2.579512629,-1.5e-14,-3.41e-13,0.0,0.0,1.0,1.228458161,9.974842087999999,30827.0,2.138,31.221,9.125463174,6.32e-06,egg
