Label;Zero crossing rate;total energy;Standard deviation;Spectral centroid;Spectral rolloff;Spectral flatness
Class B;558;0.004480719423668537;0.06637680327330635;1501.274010080441;1648.4317763516278;0.005028055515140295
Class B;1587;0.004052804055895346;0.06321781388765739;1501.274010080441;1648.4317763516278;0.005028055515140295
Class B;1054;0.003867456295430505;0.061863698791801904;1501.274010080441;1648.4317763516278;0.005028055515140295
Class B;1054;0.002634510177129414;0.051270859997986314;1501.274010080441;1648.4317763516278;0.005028055515140295
Class B;1528;0.0024421387595454386;0.049402737627414636;1501.274010080441;1648.4317763516278;0.005028055515140295
Class B;2531;0.002279814685374731;0.04773965730728952;1501.274010080441;1648.4317763516278;0.005028055515140295
Class B;155;0.004211496325015711;0.06394436400650161;753.0727454271109;2560.413189813264;0.0007251054048538208
Class B;973;0.0031352158170872522;0.0556846248577214;753.0727454271109;2560.413189813264;0.0007251054048538208
Class B;879;0.005556870683474699;0.07433053381579201;753.0727454271109;2560.413189813264;0.0007251054048538208
Class B;709;0.0032921268687641715;0.05732123495695904;753.0727454271109;2560.413189813264;0.0007251054048538208
Class B;710;0.002163484963045145;0.04649452308330395;753.0727454271109;2560.413189813264;0.0007251054048538208
Class B;1655;0.0014732355348047955;0.038382442292697064;753.0727454271109;2560.413189813264;0.0007251054048538208
Class B;1977;0.0019145523772749584;0.043755559366679894;753.0727454271109;2560.413189813264;0.0007251054048538208
Class B;1800;0.002967369833776805;0.054274059023342036;753.0727454271109;2560.413189813264;0.0007251054048538208
Class B;863;0.0033242186414136087;0.05753215033557176;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1359;0.002332968288770644;0.04805045313961419;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;828;0.003264969490284178;0.05697547897439477;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1556;0.003822551600955194;0.061816448598534364;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1371;0.003281444701589256;0.05728384991236517;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;2089;0.002137013727100566;0.04622783404023395;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1743;0.002792618986044545;0.05284523352791408;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1655;0.0025446737040086495;0.05034659464752603;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;2093;0.0038010556543498146;0.06155799351377656;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1836;0.0025287873430158165;0.05027929776911684;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1527;0.003550008958118269;0.05958177160287687;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1932;0.002654362846292012;0.05151941357171678;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;2190;0.003299440492633342;0.05743978996988987;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;1386;0.002390922501741443;0.04887972230814454;1415.3071434353137;1551.04257808457;0.004705875180661678
Class B;277;0.0032546087994608872;0.0570127130069743;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;517;0.0038455664850674414;0.06171822961620265;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;965;0.004512558313717212;0.067168864329024;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;1181;0.001938575658859918;0.04369144431849227;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;961;0.0017301298526678389;0.04159306395009154;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;783;0.0014366800738983632;0.037881107306426076;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;748;0.0023970122875471133;0.04895508062684386;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;814;0.0020430625718242178;0.04508940302772256;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;888;0.0026571133095324817;0.051528215166979974;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;1276;0.0023082865221076645;0.04773354365436928;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;1849;0.0025826130023148533;0.050757194881075156;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;1726;0.003211401089793071;0.056667071480974295;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;815;0.001880044038989581;0.043358842897960076;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;627;0.0014507507038166903;0.03806369551304443;748.5120815535031;2537.92303491808;0.0009153712308034301
Class B;1188;0.0020297923181205988;0.045052531120961636;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;1135;0.0020598323654558042;0.045384878594577176;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;2125;0.002302164548813986;0.0479601871322924;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;1827;0.002033139794502252;0.04509033772070429;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;1873;0.0017029637335799635;0.041254483919639755;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;1880;0.0015449313806311692;0.03925817197298393;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;1232;0.0019820416829024906;0.04451107500635934;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;1812;0.00209916314688356;0.04581617548615154;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;2474;0.0026907383815948076;0.0518717851934547;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;1699;0.002388491873551781;0.0488154242129298;1540.8651178444327;1991.3640320558702;0.0061135017313063145
Class B;378;0.0020421335418650413;0.04517825041972039;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;451;0.0021364490383906135;0.04621501575605224;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;1246;0.0014924028201494365;0.038619005912765146;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;1431;0.0015809752796485555;0.03975476592282347;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;778;0.0014959344713036747;0.03867239056209649;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;721;0.0012095148296211845;0.034653622542956855;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;967;0.0014438987138370672;0.03799791327880841;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;1198;0.0020755010470747946;0.04555628055584042;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;1465;0.002700250360154314;0.05177894041812486;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;1064;0.0026900512399928023;0.051793706527855164;804.7644356445151;2713.168441615147;0.0007810253300704062
Class B;1025;0.0026513931804996293;0.05147669607858005;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;1696;0.003102445766843933;0.05569018582509924;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;2044;0.001919315868911023;0.04380333797543981;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;1795;0.002025432805336701;0.044999888443515365;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;1332;0.002221762871515239;0.04713073684262742;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;1459;0.00211894044164607;0.0460185489552713;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;1975;0.0031525602955953217;0.0561356157719221;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;1583;0.0036162505543907175;0.06013125294778369;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;1646;0.0036563071323325856;0.06042868211565055;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;1117;0.0045723639692102245;0.0676106864332128;1512.422554178634;1671.7240374441744;0.00575275020673871
Class B;355;0.0025444316786694494;0.05041692618654258;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;695;0.001675349761741624;0.04090079633517886;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1228;0.0017620825228611163;0.041977160704270246;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1509;0.001687901372439228;0.04107628097609505;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;648;0.0022635805794464733;0.04753957404968112;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;708;0.0019576750411166963;0.04424032974813323;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;827;0.0028996977165710027;0.05383818522616241;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1204;0.003318330285517732;0.05757334355642023;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1344;0.0033477932986376497;0.05778308383898393;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;438;0.004352635464175061;0.0659333587568831;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;551;0.0015793233915658979;0.039740538598529385;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;647;0.0015607544953430382;0.03950597938454427;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1106;0.0020304014203332676;0.04503576086121104;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1771;0.002358354864370388;0.04854187300724231;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1306;0.0019623159654438495;0.044292963815122384;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1094;0.0021922676372729865;0.046821396611741464;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;921;0.0015119516569635986;0.03884381788806259;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;819;0.0018839640921990697;0.043393338573287206;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1094;0.0017089166809358478;0.04133305215355252;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1686;0.0021864172146791438;0.04672742570945592;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1547;0.0035332894643070175;0.059399034826001174;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;851;0.0018846105726649208;0.04341205708413425;801.9287771988414;2643.2376558700876;0.0005824057734571397
Class B;1861;0.00255370049845078;0.05049370465613537;1521.0185690923895;1822.2863714551675;0.0050098649226129055
Class B;1614;0.002332442043989431;0.048295298177959994;1521.0185690923895;1822.2863714551675;0.0050098649226129055
Class B;1758;0.002298418106259002;0.04794174450145157;1521.0185690923895;1822.2863714551675;0.0050098649226129055
Class B;1688;0.002582049592398107;0.05081199448121288;1521.0185690923895;1822.2863714551675;0.0050098649226129055
Class B;1531;0.002618218681842942;0.05116844273930971;1521.0185690923895;1822.2863714551675;0.0050098649226129055
Class B;1973;0.002999667038723904;0.05476790515043896;1521.0185690923895;1822.2863714551675;0.0050098649226129055
Class B;1962;0.0027730425540551853;0.0526575576851895;1521.0185690923895;1822.2863714551675;0.0050098649226129055
Class B;1434;0.0023955101244306815;0.04894357848097735;1521.0185690923895;1822.2863714551675;0.0050098649226129055
Class B;1634;0.0018474628197921751;0.042889867852065854;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1232;0.0022893171778802447;0.04784149903694514;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1243;0.0020826141452416776;0.045609089351474515;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1903;0.002947586266110496;0.0542861690039009;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1743;0.002081338034273358;0.045570944713192514;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1790;0.001793726683681598;0.04235235759358459;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;2217;0.0022411540038204595;0.047340617020931335;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;2573;0.0019479214794603952;0.04413361553243569;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1622;0.0017979799070356724;0.04239865411890778;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1466;0.001704280918551376;0.04124168915354334;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1853;0.002045104318667048;0.04522211025762158;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;2008;0.002164393689958767;0.046499291118249866;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;2150;0.0026063625139940995;0.05104424037327443;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;1780;0.0026306210826248086;0.051288891597458336;1535.2027563103368;1814.4254184701254;0.0063757323659956455
Class B;635;0.0017884750489611178;0.04227142099694968;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;409;0.0020923692578217017;0.04557585872784271;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;705;0.001932647840595261;0.04395546925943788;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1637;0.0025756645533353247;0.05069541471223396;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1461;0.0019033618483517785;0.04362512104029817;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1386;0.0015727710586118822;0.039630064608973684;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1694;0.0014952968124804708;0.038646553421337895;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1385;0.0015906485642287105;0.039845128114347046;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1112;0.0012791946904132298;0.03576298616826897;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;769;0.0012266586266826683;0.03500625133030983;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1311;0.0015761906087573153;0.03968876590079621;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1308;0.0020127294478103673;0.044863325826079097;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1672;0.0020993349675069717;0.04581817830746671;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;1410;0.0027397349338668087;0.05233105152332071;784.6869817848365;2718.3483662402155;0.0007039142656140029
Class B;356;0.0029627412565945027;0.05441367093525299;749.0656776088919;2602.948382480587;0.00040997297037392855
Class B;349;0.0025473320752789734;0.050069079762429074;749.0656776088919;2602.948382480587;0.00040997297037392855
Class B;745;0.002668627278636753;0.05162114623137808;749.0656776088919;2602.948382480587;0.00040997297037392855
Class B;1176;0.002892236837069504;0.05377452280775012;749.0656776088919;2602.948382480587;0.00040997297037392855
Class B;722;0.0023565526146946164;0.04810687390528449;749.0656776088919;2602.948382480587;0.00040997297037392855
Class B;756;0.003486453232394221;0.05901540179824185;749.0656776088919;2602.948382480587;0.00040997297037392855
Class B;1171;0.003083384697325528;0.05521694809610652;749.0656776088919;2602.948382480587;0.00040997297037392855
Class B;1198;0.004049245904655739;0.06363275275310173;749.0656776088919;2602.948382480587;0.00040997297037392855
Class B;614;0.0019245441311601704;0.04386777486404973;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;522;0.0014051607651927043;0.037485444582819036;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;1590;0.0018466246762642792;0.04295745821563246;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;1729;0.0016490368216279117;0.04060442325074229;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;1312;0.0014981246812676545;0.03869972326533266;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;1198;0.0015349515918739295;0.03915257301903648;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;1260;0.0013898926474406228;0.037221559559663116;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;882;0.002390041548826654;0.04881794596728883;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;732;0.0021259858742317494;0.045850916792762944;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;562;0.0021781902513660803;0.04666848490253329;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;557;0.0013859132972429506;0.03714072629848842;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;535;0.0012544752304675057;0.03541711602529133;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;516;0.0017539053442208873;0.04182556179336421;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;773;0.0015588910893711728;0.03946545839582894;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;945;0.001498666190833319;0.03870711643096318;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;1423;0.0015492724207482145;0.03935921291284191;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;1712;0.0017477446237462572;0.04180569270700642;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;2074;0.0020137367764061008;0.044872769286177144;769.3195952982607;2652.5095291719535;0.0007901954231783748
Class B;1988;0.0023957229205407203;0.048944571504627575;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1184;0.0018273122110501088;0.042733585619176624;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1743;0.002527264025178738;0.05024629917369519;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1743;0.0018319275388397121;0.04279729084204565;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1519;0.001916797191981459;0.04377116427146138;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1914;0.0020036039783929787;0.044757746639153884;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1731;0.002025662395346444;0.04500030682741195;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1096;0.003175805818347726;0.05630639164992278;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1156;0.002809360307845054;0.05290015109358527;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;932;0.0027713149791719236;0.052556239265366816;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1220;0.002246765704107626;0.04724522906421076;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1167;0.0015766713712073396;0.039706892716204874;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1598;0.0018436391972839678;0.04291699622867752;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1732;0.0021550807389139662;0.046422661030281955;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1631;0.0018479606456918798;0.04297839769713561;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;2100;0.0024010015520422407;0.04900000913164233;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;2116;0.002665340867776346;0.05162663150165796;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;2396;0.002676233824614125;0.05172711028907699;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1742;0.0019727299716808676;0.044408503402915134;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1797;0.001725104484745922;0.04153406534437401;1574.9585304113189;2100.519668187362;0.005609879270195961
Class B;1273;0.0031694422260916326;0.056150242823592086;1549.3376160298042;1760.9238553094297;0.00560713279992342
Class B;1488;0.002124479489692021;0.046091894663346226;1549.3376160298042;1760.9238553094297;0.00560713279992342
Class B;1787;0.002046668113092892;0.045193016897744326;1549.3376160298042;1760.9238553094297;0.00560713279992342
Class B;1882;0.0022637048021133524;0.047571973326516075;1549.3376160298042;1760.9238553094297;0.00560713279992342
Class B;1279;0.0020825614450441206;0.0456329020472717;1549.3376160298042;1760.9238553094297;0.00560713279992342
Class B;1878;0.0015285180366093603;0.0389843760231772;1549.3376160298042;1760.9238553094297;0.00560713279992342
Class B;1413;0.002067844705694976;0.04546983950826914;1549.3376160298042;1760.9238553094297;0.00560713279992342
Class B;1843;0.00320088068782934;0.05653742227921796;1549.3376160298042;1760.9238553094297;0.00560713279992342
Class B;460;0.002984027603689659;0.054626201232946286;731.9290937092877;2659.264093595194;0.0003762518463190645
Class B;481;0.0012738267674285452;0.03565407490360468;731.9290937092877;2659.264093595194;0.0003762518463190645
Class B;1596;0.0013055249152821489;0.03613137968682424;731.9290937092877;2659.264093595194;0.0003762518463190645
Class B;1534;0.0019026034453709145;0.043593109328460514;731.9290937092877;2659.264093595194;0.0003762518463190645
Class B;820;0.001802450366570459;0.04245094486807911;731.9290937092877;2659.264093595194;0.0003762518463190645
Class B;778;0.0013735560385587935;0.03693779515631376;731.9290937092877;2659.264093595194;0.0003762518463190645
Class B;1069;0.002151753017717662;0.04632637816347588;731.9290937092877;2659.264093595194;0.0003762518463190645
Class B;1754;0.002339730162542158;0.0483603595277225;731.9290937092877;2659.264093595194;0.0003762518463190645
Class B;2417;0.002209443482376325;0.04694468261482322;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;1802;0.0014381294561026153;0.037893895113369526;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;1476;0.0016858608800491008;0.04105527905589852;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;1842;0.0021200381776143333;0.04604371175163886;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;2238;0.002553760182626623;0.050523811167047114;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;2028;0.002085465278942138;0.04563633132679224;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;1452;0.0019149954936583525;0.04363253298946706;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;1319;0.0012833687669578163;0.03582377257537327;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;1727;0.0016809594996836192;0.04097304040189453;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;1732;0.0014918684965038362;0.038607202661104886;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;1700;0.0019590562097146175;0.044255946942283804;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;2128;0.0019260932138034452;0.04384017840761658;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;2371;0.002650168522338693;0.051359302807167384;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;2150;0.003114554002075844;0.05578356096291798;1544.3862945394742;1755.39963741499;0.007148433942347765
Class B;603;0.0015927070818142965;0.039905823257951695;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;679;0.0013709154779692958;0.03696241491089747;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;1470;0.0023062386856181546;0.04772281022615614;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;1440;0.0018238065994907325;0.042450756940250925;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;624;0.0016899255791989465;0.0411029610294074;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;530;0.0017243977577988214;0.04150721300047917;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;659;0.0013310915791080334;0.03645616086088887;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;1192;0.0014604981184044542;0.0381915506376129;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;1609;0.001563352335836195;0.039539240046376226;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;1620;0.0024276793625419182;0.04927012367277431;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;1747;0.002416033488911732;0.04906528423679563;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;813;0.002639564916966871;0.051152687673441236;762.7223199993865;2616.3932089839946;0.0006852143560536206
Class B;1305;0.001560783559437065;0.039371208010811155;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1296;0.001894150393306821;0.0434978527950453;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1356;0.001637676777948703;0.04046605569709229;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1824;0.001516616033448372;0.038942757016306444;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;2172;0.002360805675484395;0.04858812239148294;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1858;0.0026048217299976385;0.051009504914509854;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1951;0.0027891896412572045;0.05280210929316648;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1722;0.002649045583840537;0.051346887286925755;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1524;0.002036174812305641;0.0449257833614492;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1145;0.0020304848477147364;0.04505876964010545;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1919;0.0034193095601125;0.058225026209471474;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;2084;0.002690211635257583;0.05181729607496385;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1833;0.0015347967187505371;0.03917342062014179;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1587;0.0019089186860849925;0.04368389051368555;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1207;0.0016262753744861887;0.04032708048831045;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1472;0.002241710973981147;0.04729463202645936;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1430;0.004014388801025537;0.06320346403982668;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;1776;0.003181893166571778;0.05627143248697586;1536.389016639068;1909.5403620345407;0.006436776369810104
Class B;551;0.0013216701962325411;0.03614314030953204;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;757;0.0015763619635157133;0.03966132858023355;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;1574;0.0026496856053029962;0.0513103054205808;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;1642;0.001837919883255381;0.04274838059915839;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;1478;0.0014702217183269872;0.0382920482715892;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;871;0.0014072770329463917;0.037355085139013755;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;943;0.0011481752757972572;0.033864958253982926;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;1099;0.0023186285943666007;0.048009348922984404;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;1361;0.003885121737703836;0.06205490735942274;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;1574;0.004273098951690675;0.06494672034127866;808.8840032495298;2700.6043386578644;0.0010956451296806335
Class B;620;0.0030750450481427834;0.05527153487551257;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;1220;0.004165965409192722;0.06447331544187826;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;1093;0.0039332105138455515;0.06269257187848505;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;929;0.004065789904998383;0.06373504509234354;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;1098;0.003412178587866947;0.05838938015939011;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;1131;0.0027975069225552335;0.052888595790311375;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;879;0.002904344961832976;0.05389057961139834;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;1245;0.0032890049615040577;0.05734844606676027;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;1731;0.0038623756247689015;0.06214400715236848;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;2046;0.004235714170354185;0.06507862723137055;1542.4256124206686;2102.9656512819192;0.004746824968606234
Class B;248;0.004543388495309045;0.06738020855492054;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;195;0.004604303962211512;0.0678323551573581;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;395;0.0021312467924726663;0.04615837764604264;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;1220;0.0026696347711937657;0.051667724698456305;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;1238;0.0032023291979082083;0.056588910545780434;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;650;0.004543495385839681;0.06740112591380287;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;648;0.00345857745463339;0.05879075218295187;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;523;0.002557419095168977;0.05052878735598981;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;527;0.0022259535371364717;0.047170227460010254;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;1025;0.0020675760777958204;0.04546256118656317;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;1361;0.0033078546510854115;0.057471773611990205;787.357532220219;2552.4104189290197;0.00048196237185038626
Class B;1628;0.0035828646177251356;0.059778983777901945;787.357532220219;2552.4104189290197;0.00048196237185038626
